"","assists","baronKills","bountyLevel","champExperience","champLevel","championId","championName","championTransform","consumablesPurchased","damageDealtToBuildings","damageDealtToObjectives","damageDealtToTurrets","damageSelfMitigated","deaths","detectorWardsPlaced","doubleKills","dragonKills","firstBloodAssist","firstBloodKill","firstTowerAssist","firstTowerKill","gameEndedInEarlySurrender","gameEndedInSurrender","goldEarned","goldSpent","individualPosition","inhibitorKills","inhibitorsLost","item0","item1","item2","item3","item4","item5","item6","itemsPurchased","killingSprees","kills","lane","largestCriticalStrike","largestKillingSpree","largestMultiKill","longestTimeSpentLiving","magicDamageDealt","magicDamageDealtToChampions","magicDamageTaken","neutralMinionsKilled","nexusKills","nexusLost","objectivesStolen","objectivesStolenAssists","participantId","pentaKills","physicalDamageDealt","physicalDamageDealtToChampions","physicalDamageTaken","profileIcon","puuid","quadraKills","riotIdName","riotIdTagline","role","sightWardsBoughtInGame","spell1Casts","spell2Casts","spell3Casts","spell4Casts","summoner1Casts","summoner1Id","summoner2Casts","summoner2Id","summonerId","summonerLevel","summonerName","teamEarlySurrendered","teamId","teamPosition","timeCCingOthers","timePlayed","totalDamageDealt","totalDamageDealtToChampions","totalDamageShieldedOnTeammates","totalDamageTaken","totalHeal","totalHealsOnTeammates","totalMinionsKilled","totalTimeCCDealt","totalTimeSpentDead","totalUnitsHealed","tripleKills","trueDamageDealt","trueDamageDealtToChampions","trueDamageTaken","turretKills","turretsLost","unrealKills","visionScore","visionWardsBoughtInGame","wardsKilled","wardsPlaced","win","raph_score"
"1451",1,0,6,8807,12,58,"Renekton",0,1,4565,4565,4565,5656,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,8398,6400,"TOP",0,0,1055,3111,6631,3044,1028,0,3340,11,1,6,"NONE",0,6,2,0,2678,738,3024,8,0,0,0,0,1,0,75169,8876,6930,523,"oVf2rCAdyiBPSYokSBLBgFXLKDx7wKdmKCL_nDHBtwAY04K1lth4X5_aM6nUUVGKfLsOVjxWjcKDwA",0,NA,NA,"SUPPORT",0,39,28,45,5,2,4,2,12,"T7vV8PRz39tBaOe_Aoz1ycikHnRxbZ46hlqVrakSoCb8zNg",109,"graample",FALSE,100,"TOP",20,951,78190,9855,0,9954,3886,0,127,101,0,1,0,342,240,0,1,0,0,7,0,0,5,TRUE,4.83107617634278
"1452",5,0,0,5040,9,92,"Riven",0,3,1105,1105,1105,6375,2,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,5122,4700,"JUNGLE",0,0,3158,0,0,0,6630,0,3340,10,0,2,"NONE",0,0,1,425,2765,0,2836,52,0,0,0,0,2,0,36758,4087,5316,7,"upu935xsfvSj1Rx93ir-SDwHkw3KXujM3LRm9t5ZQqPkH0Y8Kab7qU-RlCTCxQX14cAQFH-w55pkYA",0,NA,NA,"SUPPORT",0,122,32,43,6,10,11,3,4,"1lPDSuEU44YRejhg6U5oBH3a_3k-x5S1tBuPtrJ8lieZGpc",126,"BarrowsDyeRiven",FALSE,100,"JUNGLE",14,951,44603,4263,0,8250,3373,0,8,130,39,1,0,5079,176,98,0,0,0,10,0,1,4,TRUE,3.04064127529465
"1453",4,0,4,6725,10,45,"Veigar",0,3,2060,2060,2060,2355,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,6030,5075,"MIDDLE",0,0,1056,0,3020,6655,0,0,3363,13,1,4,"NONE",0,4,1,0,35877,6185,2964,4,0,0,0,0,3,0,5943,883,1701,3378,"rw5k5H4Aj6K6QuloNt0VLR5ga_-KM347h3TwBuJgNNZoqPGHnc76cZYH1cA5irUL1tPf5d_VGZFyJg",0,NA,NA,"SUPPORT",0,65,27,16,2,3,4,3,21,"VAGLRtUJ1u1zO68JCwd9_a3Z_Bn2hC39gzyQLo7aJMBRopE",230,"Renøunced",FALSE,100,"MIDDLE",10,951,42007,7068,0,5031,684,0,87,31,0,1,0,187,0,365,0,0,0,7,1,1,5,TRUE,3.68635517884033
"1454",3,0,2,5401,9,236,"Lucian",0,2,2105,2105,2105,1581,0,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6255,5675,"BOTTOM",0,0,1055,6672,1018,0,3006,0,3340,12,1,2,"NONE",276,2,1,0,1359,696,2284,4,0,0,0,0,4,0,45457,7568,1898,3887,"G3-J-jile1tE9kqiXrEDDPTEqRHPt15Eq-psc6eHgR9fP8LfKwvzck5iKi4B_J514ekmXI76Wboiww",0,NA,NA,"SUPPORT",0,29,16,18,6,2,4,1,7,"3Wo98COGiXNLSSOldCFniQdAGHGBUEkPYa7VXwhTpD_q6PM",211,"Aimslee",FALSE,100,"BOTTOM",0,951,47386,8414,0,4432,958,78,99,9,0,2,0,569,149,250,2,0,0,9,1,0,5,TRUE,3.03920592510892
"1455",2,0,2,5373,9,21,"MissFortune",0,5,1394,1394,1394,962,0,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5239,4400,"UTILITY",0,0,1001,3853,6653,2055,0,0,3364,15,1,2,"NONE",250,2,1,0,15297,3658,873,4,0,0,0,0,5,0,12257,1836,1984,3367,"0DUOPd7kFnA0cqDzU07UB90dgPevLK2o2lfzwXm3UW-wbRPzm5D1vspQiS4ET1quETD95IzkGIvlLQ",0,NA,NA,"SUPPORT",0,30,2,31,6,0,12,1,4,"TgU9SRnpHak338dND904i9oKs-w2AMQ83F9_8m1rdPrm4FpZ",37,"KIDNEYSHIFTER69",FALSE,100,"UTILITY",6,951,28466,5814,0,2857,190,0,18,153,0,1,0,911,318,0,0,0,0,30,2,3,12,TRUE,2.96218935978732
"1456",1,0,0,5918,9,82,"Mordekaiser",0,2,0,3344,0,7672,5,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3903,3750,"TOP",0,0,1054,1026,3047,4635,0,0,3340,11,0,1,"NONE",0,0,1,356,24241,3571,1509,4,0,0,0,0,6,0,9114,680,8004,746,"s4zejUp0TMLJflwnXqbMMzkYDg38PZx5QGyCwlS1DUpqnuYN1-eD5p6Pxu_xvW4t6fzEUddHoC8DkA",0,NA,NA,"SUPPORT",0,45,27,18,2,2,4,2,14,"LlmSuOLD2GwLyA8di9p_EfTAOzLNjEheIaOoW6jwf0mCpmZA",44,"notKido",FALSE,200,"TOP",1,951,34597,4496,0,9778,1171,0,53,8,74,1,0,1241,244,264,0,3,0,4,0,0,3,FALSE,1.56606078967195
"1457",1,0,0,4894,8,77,"Udyr",0,2,0,10772,0,10155,4,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4269,3450,"JUNGLE",0,0,6664,2031,0,0,0,0,3340,8,0,0,"NONE",0,0,0,336,28610,882,2156,76,0,0,0,0,7,0,25638,825,12472,4027,"GG_f8JuG5XuykXchchEy9gOi8FqgCK2oLx5INAhLlf11XWOa5TOdWcBJsw-tuNuJwUioGrv_yoifZw",0,NA,NA,"SUPPORT",0,25,27,37,49,7,11,2,4,"M-Sr8O_BGkOzJ8F5KCJfF5sv8LV2u-BlfCC9AA9R5uVk-7w",285,"jam cham",FALSE,200,"JUNGLE",5,951,61880,1708,0,14768,6540,0,14,112,66,1,0,7630,0,139,0,3,0,7,2,1,4,FALSE,2.65726638811378
"1458",0,0,0,6274,10,55,"Katarina",0,2,675,675,675,4607,5,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4387,4000,"MIDDLE",0,0,1055,3115,0,0,1001,0,3340,10,0,0,"NONE",0,0,0,321,33410,3743,3781,0,0,0,0,0,8,0,9730,742,6201,4763,"wnc80HOyO8baD7S0V0rjh1ZdYDubIUJqAuhAHMAvRdyG7IrjtqtMoEu8DIC1Gi0uNZonMCSu1Z3ESA",0,NA,NA,"DUO",0,38,29,0,3,3,14,2,4,"xs1ImEJ86rm93tEtfkSNcTi8G_oB0p0kGsCaM72bGfSQak7K",124,"b0styjusty",FALSE,200,"MIDDLE",0,951,45081,4917,0,10193,396,0,105,0,86,1,0,1941,431,209,0,3,0,4,0,0,4,FALSE,1.23483256547374
"1459",0,0,0,4579,8,523,"Aphelios",0,1,0,0,0,3236,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3790,3450,"BOTTOM",0,0,1055,1054,2031,1053,3006,1036,3340,11,0,0,"NONE",0,0,0,721,602,198,2469,0,0,0,0,0,9,0,24112,1368,5574,3150,"EXGr3l6oOYbvo1JEcr5gpmUCf-Kmn1ZNbDFHCCG3Q6EHl5m7KaSaOsZYCq8bHQq4jeSxmJoGTclNvg",0,NA,NA,"SUPPORT",0,15,63,0,2,2,7,2,4,"TbOrNZ-qd22vTTG0TwGl3Ov88dkE8eYiWI3pMHGKwJYnAnA",235,"Duckyyy",FALSE,200,"BOTTOM",4,951,24714,1566,0,8216,941,120,70,129,21,2,0,0,0,171,0,3,0,1,0,0,1,FALSE,1.73690682525072
"1460",0,0,0,3683,7,35,"Shaco",0,4,0,0,0,2693,2,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3398,2750,"UTILITY",0,0,3067,3802,3851,2422,0,0,3364,13,0,1,"NONE",0,0,1,849,9903,2840,2222,0,0,0,0,0,10,0,1008,125,4172,4881,"xKzGh418x9pTaHvU1sSilkYgFSO6l6h65QvHQiI_--4QPlBgajKT9AsvwkVmb2wVYIQMKYfYKJqncg",0,NA,NA,"SUPPORT",0,7,31,13,4,1,14,2,4,"XbFHObt5CQ0vfvjIoy4F-4QW-BgWrAVCGKH_O5B7KkCRN8E",158,"Howeyourfelling",FALSE,200,"UTILITY",51,951,10949,3004,0,6494,0,0,15,106,42,0,0,38,38,99,0,3,0,7,2,2,5,FALSE,2.18087007550174
"1461",0,0,0,10498,13,875,"Sett",0,1,7882,7882,7882,15968,6,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7694,6250,"TOP",1,1,1054,3076,3153,3111,1042,1036,3340,20,0,1,"TOP",0,0,1,273,1727,179,3603,0,0,1,0,0,1,0,82623,8634,12625,746,"s4zejUp0TMLJflwnXqbMMzkYDg38PZx5QGyCwlS1DUpqnuYN1-eD5p6Pxu_xvW4t6fzEUddHoC8DkA",0,NA,NA,"SOLO",0,57,13,32,5,3,4,2,12,"LlmSuOLD2GwLyA8di9p_EfTAOzLNjEheIaOoW6jwf0mCpmZA",44,"notKido",FALSE,100,"TOP",11,1482,91386,9954,0,16594,337,0,123,162,154,1,0,7034,1139,365,3,8,0,8,0,1,5,FALSE,2.47474952673283
"1462",0,0,0,8332,11,77,"Udyr",0,1,0,2450,0,16818,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6450,6275,"JUNGLE",0,1,6664,2031,3009,3066,1031,1028,3340,12,0,0,"JUNGLE",0,0,0,789,51740,1245,4895,95,0,1,0,0,2,0,44328,2438,14723,4027,"GG_f8JuG5XuykXchchEy9gOi8FqgCK2oLx5INAhLlf11XWOa5TOdWcBJsw-tuNuJwUioGrv_yoifZw",0,NA,NA,"NONE",0,53,40,33,45,13,11,4,4,"M-Sr8O_BGkOzJ8F5KCJfF5sv8LV2u-BlfCC9AA9R5uVk-7w",285,"jam cham",FALSE,100,"JUNGLE",15,1482,105876,4267,0,20547,8934,0,35,158,74,1,0,9807,583,929,0,8,0,18,1,0,8,FALSE,2.84951196259557
"1463",0,0,0,4376,8,55,"Katarina",0,2,523,523,523,1934,2,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5153,2310,"MIDDLE",0,1,1055,2031,1026,1052,1001,0,3340,7,0,1,"MIDDLE",0,0,1,415,12865,641,3051,0,0,1,0,0,3,0,6168,228,1736,4763,"wnc80HOyO8baD7S0V0rjh1ZdYDubIUJqAuhAHMAvRdyG7IrjtqtMoEu8DIC1Gi0uNZonMCSu1Z3ESA",0,NA,NA,"SOLO",0,24,9,0,0,1,14,1,4,"xs1ImEJ86rm93tEtfkSNcTi8G_oB0p0kGsCaM72bGfSQak7K",124,"b0styjusty",FALSE,100,"MIDDLE",0,1482,21940,935,0,4840,287,0,65,0,43,1,0,2906,66,52,0,8,0,5,1,0,4,FALSE,1.27522294568177
"1464",0,0,0,7332,11,202,"Jhin",0,2,0,0,0,6841,5,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7199,6550,"BOTTOM",0,1,1055,3134,6692,3009,2015,0,3340,12,1,2,"BOTTOM",671,2,2,894,3997,967,4767,0,0,1,0,0,4,0,74992,9614,10701,3150,"EXGr3l6oOYbvo1JEcr5gpmUCf-Kmn1ZNbDFHCCG3Q6EHl5m7KaSaOsZYCq8bHQq4jeSxmJoGTclNvg",0,NA,NA,"CARRY",0,54,28,30,4,4,7,4,4,"TbOrNZ-qd22vTTG0TwGl3Ov88dkE8eYiWI3pMHGKwJYnAnA",235,"Duckyyy",FALSE,100,"BOTTOM",19,1482,86451,10952,0,16139,3554,150,143,96,132,2,0,7460,370,670,0,8,0,5,0,1,3,FALSE,2.7211684038023
"1465",3,0,0,7430,11,35,"Shaco",0,3,0,972,0,4200,3,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6132,5910,"UTILITY",0,1,3158,6656,3853,1011,1052,0,3364,15,0,1,"BOTTOM",0,0,1,632,25064,9065,3689,8,0,1,0,0,5,0,4046,313,5246,4881,"xKzGh418x9pTaHvU1sSilkYgFSO6l6h65QvHQiI_--4QPlBgajKT9AsvwkVmb2wVYIQMKYfYKJqncg",0,NA,NA,"SUPPORT",0,20,59,26,10,2,14,3,4,"XbFHObt5CQ0vfvjIoy4F-4QW-BgWrAVCGKH_O5B7KkCRN8E",158,"Howeyourfelling",FALSE,100,"UTILITY",29,1482,29371,9639,0,9299,17,0,29,224,46,1,0,260,260,363,0,8,0,24,1,5,10,FALSE,2.51222102621286
"1466",5,0,5,12271,14,266,"Aatrox",0,4,8072,12773,8072,18117,1,2,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11901,10100,"TOP",0,1,6630,1031,3053,3133,3047,1055,3364,19,2,9,"TOP",0,5,2,921,0,0,4936,14,0,0,0,0,6,0,131072,20006,19087,1113,"NKoNBSIbX-Jj83gI5MMVDadKMtHupvwngSjDyKUGYMje2kGA1w7U8ggOB9l45oKvBF9FXduyMVImxg",0,NA,NA,"SOLO",0,189,27,62,9,4,4,3,12,"mNt-KcCUnbV9FtIKJxJG7QSDRKaydY9rwpbT3hu8xIwEpJk",186,"good vibes maker",FALSE,200,"TOP",21,1482,134247,20006,0,24799,13044,0,162,277,35,1,0,3175,0,774,2,3,0,22,2,2,6,TRUE,7.69286327195182
"1467",10,0,3,9635,12,79,"Gragas",0,0,1382,21749,1382,18271,0,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8426,7835,"JUNGLE",0,1,2031,3152,3157,3020,1052,0,3340,12,1,3,"JUNGLE",0,3,1,0,94010,10039,4449,104,0,0,0,0,7,0,18425,1217,19491,4656,"cl6a4UOTjG3giEpFri7ZUMWfYDoSEvkO6jeQaSed9pb7eDOmxj1bD6XzMHm0NrkBU76tclSbYOKzqg",0,NA,NA,"NONE",0,203,127,56,5,15,11,2,4,"A0l2s15hNqxFzYAl7bzs2rhBYI230CFVMr5fQtnMRhSYyaA",132,"Meats",FALSE,200,"JUNGLE",26,1482,123748,12218,0,24715,15198,0,25,396,0,1,0,11313,961,774,1,3,0,16,0,2,7,TRUE,6.52110201642198
"1468",6,0,3,9475,12,99,"Lux",0,7,3806,6074,3806,2890,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7785,6050,"MIDDLE",0,1,1056,3108,2423,6655,3191,0,3340,16,1,3,"MIDDLE",0,3,1,204,62576,6484,1469,4,0,0,0,0,8,0,12633,626,2628,1435,"98ceGmbJkGrVZAFRJ2p-BjoUfVzExrR4k-Ik7kh821d3UNKnY-n2UHM_nF3qaHGfLO_GQIKXL9iz3g",0,NA,NA,"SOLO",0,25,26,103,8,2,7,0,4,"W2tyyv8xKOxiNpPjZiZBLnPYVcb7UUaoJfbq1yt4yyuq8co",254,"can l mid pls",FALSE,200,"MIDDLE",12,1482,79042,7254,2122,4163,683,240,123,193,10,2,0,3832,144,66,1,3,0,6,0,0,4,TRUE,4.27235059987493
"1469",2,0,4,8646,12,67,"Vayne",0,2,5836,7738,5836,3096,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8890,6975,"BOTTOM",1,1,1055,1043,6672,3006,1053,0,3340,14,1,4,"BOTTOM",334,4,1,440,0,0,1272,5,0,0,0,0,9,0,61791,5115,5713,4863,"zjc79lb0XkcqEqveio3Mdfdly-6SMgskM2UymtM3zLU9P8Jrg2TPc6F3g3tM-9xctvNsIqMOvdwFLw",0,NA,NA,"CARRY",0,96,0,4,5,3,7,3,4,"8WLN9CSvrGVvHo6CIAsmFc4SyLAfPcaasbpO9f5NWHb7IaU",197,"GoddessYuiHatano",FALSE,200,"BOTTOM",4,1482,74062,6390,0,7196,2595,435,138,24,14,3,0,12270,1275,210,4,3,0,14,1,1,8,TRUE,4.54353343167867
"1470",8,0,1,7252,10,497,"Rakan",0,5,1760,2125,1760,8503,2,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6009,4725,"UTILITY",0,1,3860,4005,2031,2055,3111,1004,3364,20,0,1,"BOTTOM",0,0,1,842,7326,2406,2186,0,1,0,0,0,10,0,6176,492,6244,3863,"FZItQ-X1VaBEdBpPY6IeQbbsHw3s53mRhEI2dMRXQn9feFlTUUGPKfL8pcwqN77wrSGxb9zHvHaMhA",0,NA,NA,"SUPPORT",0,19,23,38,5,4,3,2,4,"7Xdq6lAKTibprLVluxRIRVVJ_-zzoclei5pAf3V8Jqym-UQ",235,"PioXt ",FALSE,200,"UTILITY",22,1482,19766,2898,2440,9023,1009,605,32,61,48,5,0,6263,0,592,0,3,0,41,3,0,19,TRUE,4.03766113907195
"1471",6,0,0,15221,16,110,"Varus",0,2,5750,14123,5750,7010,8,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14989,14500,"BOTTOM",0,1,3085,6672,3006,3153,3124,1053,3340,18,2,9,"BOTTOM",384,3,1,419,12252,4513,7312,8,0,0,0,0,1,0,166964,17582,10521,4864,"fUwppYVKajaVmMJehF4iLSRPXucw_LR3fPoj7OuYmk9c34_SRb8BYpo0OaIKfwohfYq0N8FNTdfzhw",0,NA,NA,"CARRY",0,53,12,28,11,4,7,4,4,"4Uysx67Hl7FIBsFDraFoZyOv8QMrdaOOk6lKGSweIpMod_w",393,"GhostOverlord",FALSE,100,"BOTTOM",27,2076,196965,24323,0,18328,1160,81,238,191,222,3,0,17748,2227,494,2,7,0,23,0,3,11,FALSE,5.49858615121799
"1472",4,0,0,14072,15,102,"Shyvana",0,0,3445,22534,3445,22265,5,0,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,12002,11100,"JUNGLE",0,1,3115,4636,3020,3916,1058,1058,3340,14,1,3,"JUNGLE",0,2,1,952,130200,12888,12709,181,0,0,0,0,2,0,51065,1501,22188,4860,"EwWeEgN8DSYyY2OotCAFcxgWdpt-verFb12ga6e8BbOV_kO3uIOFVs4PIff51dkZaScR51HueFCWTg",0,NA,NA,"NONE",0,124,97,111,23,16,11,4,4,"N3h66SdnNjrYpd4l6prCCfoNKKEtGocdYnD65arAD4niRHPu",128,"BellowingTenryu",FALSE,100,"JUNGLE",3,2076,197388,14850,0,35093,13125,0,29,231,158,1,0,16122,460,196,2,7,0,25,0,2,12,FALSE,6.70268631316806
"1473",8,0,0,17010,17,157,"Yasuo",0,3,1720,13465,1720,28475,7,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14283,13150,"MIDDLE",0,1,6673,3031,3033,1038,1031,3006,3340,22,3,10,"MIDDLE",680,5,1,483,12698,3032,10129,43,0,0,0,0,3,0,198906,29927,16561,4658,"gtxoSY6qrpTbTzWdJ7RHvWOsya_ue0GJDrtfQNPM0vktWITK-WraoMC3EZNFJw7z-g9WX8hS8Zh9ZQ",0,NA,NA,"SOLO",0,258,16,125,5,6,4,8,14,"LB0jaWyGB5FiOtrI1ObkPSM-20eoXHN5iS6etGQTe1wrufA8",264,"KarmaKillsJT",FALSE,100,"MIDDLE",28,2076,219973,34915,0,27510,7885,0,191,117,219,1,0,8369,1956,819,1,7,0,23,2,2,13,FALSE,6.79577299123544
"1474",5,0,0,15634,16,41,"Gangplank",0,0,3085,5858,3085,11268,4,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,12536,11500,"TOP",0,1,2033,3123,3508,6676,6691,3111,3340,17,1,4,"TOP",903,3,1,1229,8336,2766,5915,10,0,0,0,0,4,0,130977,7666,12591,4745,"RH2ZjCl3kVIsGW4SVgCs4qXBDDCK0fomKl7kVBl1d2EvhjKDU_qjJkTn-W8oUhhF_4BqOAymAMZvRA",0,NA,NA,"SOLO",0,138,9,106,8,3,12,4,4,"hj0TYUOSDh-eVTleFpu5-ZNDKl12lUWWLOtrX955hUHp-yjq",285,"VashIsThicc",FALSE,100,"TOP",8,2076,149522,11410,0,19381,3965,0,186,390,133,1,0,10208,977,874,0,7,0,15,0,2,6,FALSE,4.81191256459622
"1475",10,0,0,10312,13,43,"Karma",0,2,280,855,280,6416,8,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7863,7150,"UTILITY",0,1,3853,3107,3158,4642,6617,0,3364,19,0,1,"BOTTOM",0,0,1,446,19886,6921,8175,0,0,0,0,0,5,0,2146,299,6790,4833,"tXCcIFiUYlDJGbdmHyiHMTmytukUN2IdJgLe_VDOaC2Bow8lZ0sEgp4dLaQv54-7Qei5-I7vkD41Ig",0,NA,NA,"SUPPORT",0,63,10,68,24,1,14,4,4,"MOG9ulNdyX--OOV1FxFSODzL2i2qvCfsW3ePTQEuRAfH6pNB",145,"Astroxx",FALSE,100,"UTILITY",13,2076,22136,7325,4438,15164,4568,2983,11,137,151,6,0,104,104,199,0,7,0,55,0,4,24,FALSE,3.88511555130001
"1476",2,0,0,17105,17,82,"Mordekaiser",0,2,1381,9361,1381,27021,5,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10085,9150,"TOP",1,0,3157,4633,3111,1054,3076,1011,3340,17,0,1,"TOP",0,0,1,623,81642,5340,4463,12,0,0,0,0,6,0,31317,1183,20642,746,"s4zejUp0TMLJflwnXqbMMzkYDg38PZx5QGyCwlS1DUpqnuYN1-eD5p6Pxu_xvW4t6fzEUddHoC8DkA",0,NA,NA,"SOLO",0,99,59,45,8,5,4,3,12,"LlmSuOLD2GwLyA8di9p_EfTAOzLNjEheIaOoW6jwf0mCpmZA",44,"notKido",FALSE,200,"TOP",3,2076,127660,6523,0,25594,6996,0,163,42,152,1,0,14700,0,487,1,5,0,14,0,1,8,TRUE,3.56747114133119
"1477",13,1,0,15563,16,33,"Rammus",0,10,456,8163,456,52105,6,10,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,11324,9750,"JUNGLE",0,0,3742,0,6664,3047,3076,1011,3364,29,1,3,"JUNGLE",49,2,1,501,108678,8570,11485,138,0,0,0,0,7,0,29390,1377,22075,4027,"GG_f8JuG5XuykXchchEy9gOi8FqgCK2oLx5INAhLlf11XWOa5TOdWcBJsw-tuNuJwUioGrv_yoifZw",0,NA,NA,"NONE",0,128,69,69,11,20,11,5,4,"M-Sr8O_BGkOzJ8F5KCJfF5sv8LV2u-BlfCC9AA9R5uVk-7w",285,"jam cham",FALSE,200,"JUNGLE",43,2076,149047,10569,0,35426,10348,505,28,799,182,4,0,10978,622,1865,0,5,0,26,10,1,13,TRUE,7.06789568559024
"1478",9,0,5,19790,18,55,"Katarina",0,4,5795,6654,5795,16978,5,3,2,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,17532,15025,"MIDDLE",0,0,1058,3157,3047,3115,4633,3100,3364,24,3,13,"MIDDLE",0,5,3,695,164357,21698,7304,18,0,0,0,0,8,0,31992,2583,14648,4763,"wnc80HOyO8baD7S0V0rjh1ZdYDubIUJqAuhAHMAvRdyG7IrjtqtMoEu8DIC1Gi0uNZonMCSu1Z3ESA",0,NA,NA,"SOLO",0,99,79,0,14,5,14,4,4,"xs1ImEJ86rm93tEtfkSNcTi8G_oB0p0kGsCaM72bGfSQak7K",124,"b0styjusty",FALSE,200,"MIDDLE",2,2076,202635,25715,0,24023,6964,0,227,67,193,1,1,6286,1433,2069,3,5,0,24,3,3,8,TRUE,8.19497421237428
"1479",8,0,4,17098,17,21,"MissFortune",0,2,7695,29291,7695,14763,4,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16718,13800,"BOTTOM",0,0,2420,3094,6692,3009,6676,3036,3340,24,4,14,"BOTTOM",586,5,2,565,11511,2648,6181,12,0,0,0,0,9,0,166030,29080,18677,3150,"EXGr3l6oOYbvo1JEcr5gpmUCf-Kmn1ZNbDFHCCG3Q6EHl5m7KaSaOsZYCq8bHQq4jeSxmJoGTclNvg",0,NA,NA,"CARRY",0,103,42,42,7,5,7,5,4,"TbOrNZ-qd22vTTG0TwGl3Ov88dkE8eYiWI3pMHGKwJYnAnA",235,"Duckyyy",FALSE,200,"BOTTOM",9,2076,177628,31815,0,25889,8561,623,225,159,121,3,0,87,87,1030,2,5,0,11,0,0,7,TRUE,8.79389899535091
"1480",12,0,0,11416,13,16,"Soraka",0,7,1124,2381,1124,10436,7,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8184,7575,"UTILITY",0,0,3111,6617,3853,3114,6616,0,3364,23,0,1,"BOTTOM",0,0,1,455,15361,3969,5547,0,0,0,0,0,10,0,5432,357,11798,4881,"xKzGh418x9pTaHvU1sSilkYgFSO6l6h65QvHQiI_--4QPlBgajKT9AsvwkVmb2wVYIQMKYfYKJqncg",0,NA,NA,"SUPPORT",0,62,33,38,9,3,14,5,4,"XbFHObt5CQ0vfvjIoy4F-4QW-BgWrAVCGKH_O5B7KkCRN8E",158,"Howeyourfelling",FALSE,200,"UTILITY",38,2076,21235,4768,1197,17617,21299,16122,13,238,206,5,0,442,442,271,1,5,0,40,5,4,24,TRUE,5.6447249816437
"1481",0,0,0,8585,12,164,"Camille",0,3,1253,1253,1253,11537,4,2,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,6719,6433,"TOP",0,0,1055,3078,2031,3111,3077,0,3340,14,1,2,"TOP",0,2,1,803,977,11,3834,0,0,0,0,0,1,0,45545,7234,9201,767,"wtRoTqL0rKglJN-8JaLjvbT4_FP9z4Bo_aUhIC3e7SoOn1Busl5vPtUKR87gWkmo05ei8j8TYn7T-Q",0,NA,NA,"SOLO",0,89,31,50,2,1,12,2,4,"YgKNKNqr4U0a_UaNrGa7DxinbCf6vS0SJJf1jeO-DVaYJwg",281,"CantMainAnything",FALSE,100,"TOP",15,1431,53525,10034,0,13057,1421,0,119,129,136,1,0,7002,2787,22,1,3,0,21,2,2,7,FALSE,3.09141687206665
"1482",3,0,0,7395,11,427,"Ivern",0,5,314,6020,314,8057,6,2,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,6321,5720,"JUNGLE",0,0,6617,3158,3114,1052,1052,0,3364,16,0,0,"JUNGLE",0,0,0,370,8163,1997,3587,98,0,0,0,0,2,0,3968,1245,6853,4881,"xKzGh418x9pTaHvU1sSilkYgFSO6l6h65QvHQiI_--4QPlBgajKT9AsvwkVmb2wVYIQMKYfYKJqncg",0,NA,NA,"NONE",0,39,15,26,5,14,11,3,4,"XbFHObt5CQ0vfvjIoy4F-4QW-BgWrAVCGKH_O5B7KkCRN8E",158,"Howeyourfelling",FALSE,100,"JUNGLE",24,1431,270215,3429,1061,10758,3814,805,15,126,159,4,0,258084,186,317,0,3,0,16,2,5,2,FALSE,3.88076075313502
